#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80C3F
#Date Time: 2022-11-04 13:37:39.656
#Sample rate: 5e+07Hz
#Samples: 4096

Time (s),CS,SCLK,MOSI,MISO
2.884e-05,0,1,0,0
2.886e-05,0,1,0,0
2.888e-05,0,1,0,0
2.89e-05,0,1,0,0
2.892e-05,0,1,0,0
2.894e-05,0,1,0,0
2.896e-05,0,1,0,0
2.898e-05,0,1,0,0
2.9e-05,0,1,0,0
2.902e-05,0,1,0,0
2.904e-05,0,1,0,0
2.906e-05,0,1,0,0
2.908e-05,0,1,0,0
2.91e-05,0,1,0,0
2.912e-05,0,1,0,0
2.914e-05,0,1,0,0
2.916e-05,0,1,0,0
2.918e-05,0,1,0,0
2.92e-05,0,1,0,0
2.922e-05,0,1,0,0
2.924e-05,0,1,0,0
2.926e-05,0,1,0,0
2.928e-05,0,1,0,0
2.93e-05,0,1,0,0
2.932e-05,0,1,0,0
2.934e-05,0,1,0,0
2.936e-05,0,1,0,0
2.938e-05,0,1,0,0
2.94e-05,0,1,0,0
2.942e-05,0,1,0,0
2.944e-05,0,1,0,0
2.946e-05,0,0,0,1
2.948e-05,0,0,0,1
2.95e-05,0,0,0,1
2.952e-05,0,0,0,1
2.954e-05,0,0,0,1
2.956e-05,0,1,0,1
2.958e-05,0,1,0,1
2.96e-05,0,1,0,1
2.962e-05,0,1,0,1
2.964e-05,0,0,0,1
2.966e-05,0,0,0,1
2.968e-05,0,0,0,1
2.97e-05,0,0,0,1
2.972e-05,0,0,0,1
2.974e-05,0,1,0,1
2.976e-05,0,1,0,1
2.978e-05,0,1,0,1
2.98e-05,0,1,0,1
2.982e-05,0,1,0,1
2.984e-05,0,0,0,1
2.986e-05,0,0,0,1
2.988e-05,0,0,0,1
2.99e-05,0,0,0,1
2.992e-05,0,0,0,1
2.994e-05,0,1,0,1
2.996e-05,0,1,0,1
2.998e-05,0,1,0,1
3e-05,0,1,0,1
3.002e-05,0,0,0,1
3.004e-05,0,0,0,1
3.006e-05,0,0,0,1
3.008e-05,0,0,0,1
3.01e-05,0,0,0,1
3.012e-05,0,1,0,1
3.014e-05,0,1,0,1
3.016e-05,0,1,0,1
3.018e-05,0,1,0,1
3.02e-05,0,1,0,1
3.022e-05,0,0,0,1
3.024e-05,0,0,0,1
3.026e-05,0,0,0,1
3.028e-05,0,0,0,1
3.03e-05,0,0,0,1
3.032e-05,0,1,0,1
3.034e-05,0,1,0,1
3.036e-05,0,1,0,1
3.038e-05,0,1,0,1
3.04e-05,0,1,0,1
3.042e-05,0,0,0,1
3.044e-05,0,0,0,1
3.046e-05,0,0,0,1
3.048e-05,0,0,0,1
3.05e-05,0,1,0,1
3.052e-05,0,1,0,1
3.054e-05,0,1,0,1
3.056e-05,0,1,0,1
3.058e-05,0,1,0,1
3.06e-05,0,0,0,1
3.062e-05,0,0,0,1
3.064e-05,0,0,0,1
3.066e-05,0,0,0,1
3.068e-05,0,0,0,1
3.07e-05,0,1,0,1
3.072e-05,0,1,0,1
3.074e-05,0,1,0,1
3.076e-05,0,1,0,1
3.078e-05,0,1,0,1
3.08e-05,0,0,0,1
3.082e-05,0,0,0,1
3.084e-05,0,0,0,1
3.086e-05,0,0,0,1
3.088e-05,0,1,0,1
3.09e-05,0,1,0,1
3.092e-05,0,1,0,1
3.094e-05,0,1,0,1
3.096e-05,0,1,0,1
3.098e-05,0,1,0,1
3.1e-05,0,1,0,1
3.102e-05,0,1,0,1
3.104e-05,0,1,0,1
3.106e-05,0,1,0,1
3.108e-05,0,1,0,1
3.11e-05,0,1,0,1
3.112e-05,0,1,0,1
3.114e-05,0,1,0,1
3.116e-05,0,1,0,1
3.118e-05,0,1,0,1
3.12e-05,0,1,0,1
3.122e-05,0,1,0,1
3.124e-05,0,1,0,1
3.126e-05,0,1,0,1
3.128e-05,0,1,0,1
3.13e-05,0,1,0,1
3.132e-05,0,1,0,1
3.134e-05,0,1,0,1
3.136e-05,0,1,0,1
3.138e-05,0,1,0,1
3.14e-05,0,1,0,1
3.142e-05,0,1,0,1
3.144e-05,0,1,0,1
3.146e-05,0,1,0,1
3.148e-05,0,1,0,1
3.15e-05,0,1,0,1
3.152e-05,0,1,0,1
3.154e-05,0,1,0,1
3.156e-05,0,1,0,1
3.158e-05,0,1,0,1
3.16e-05,0,1,0,1
3.162e-05,0,1,0,1
3.164e-05,0,1,0,1
3.166e-05,0,1,0,1
3.168e-05,0,0,0,1
3.17e-05,0,0,0,1
3.172e-05,0,0,0,1
3.174e-05,0,0,0,1
3.176e-05,0,1,0,1
3.178e-05,0,1,0,1
3.18e-05,0,1,0,1
3.182e-05,0,1,0,1
3.184e-05,0,1,0,1
3.186e-05,0,0,0,1
3.188e-05,0,0,0,1
3.19e-05,0,0,0,1
3.192e-05,0,0,0,1
3.194e-05,0,0,0,1
3.196e-05,0,1,0,1
3.198e-05,0,1,0,1
3.2e-05,0,1,0,1
3.202e-05,0,1,0,1
3.204e-05,0,1,0,1
3.206e-05,0,0,0,1
3.208e-05,0,0,0,1
3.21e-05,0,0,0,1
3.212e-05,0,0,0,1
3.214e-05,0,1,0,1
3.216e-05,0,1,0,1
3.218e-05,0,1,0,1
3.22e-05,0,1,0,1
3.222e-05,0,1,0,1
3.224e-05,0,0,0,1
3.226e-05,0,0,0,1
3.228e-05,0,0,0,1
3.23e-05,0,0,0,1
3.232e-05,0,0,0,1
3.234e-05,0,1,0,1
3.236e-05,0,1,0,1
3.238e-05,0,1,0,1
3.24e-05,0,1,0,1
3.242e-05,0,1,0,1
3.244e-05,0,0,0,0
3.246e-05,0,0,0,0
3.248e-05,0,0,0,0
3.25e-05,0,0,0,0
3.252e-05,0,0,0,0
3.254e-05,0,1,0,0
3.256e-05,0,1,0,0
3.258e-05,0,1,0,0
3.26e-05,0,1,0,0
3.262e-05,0,0,0,0
3.264e-05,0,0,0,0
3.266e-05,0,0,0,0
3.268e-05,0,0,0,0
3.27e-05,0,0,0,0
3.272e-05,0,1,0,0
3.274e-05,0,1,0,0
3.276e-05,0,1,0,0
3.278e-05,0,1,0,0
3.28e-05,0,1,0,0
3.282e-05,0,0,0,0
3.284e-05,0,0,0,0
3.286e-05,0,0,0,0
3.288e-05,0,0,0,0
3.29e-05,0,0,0,0
3.292e-05,0,1,0,0
3.294e-05,0,1,0,0
3.296e-05,0,1,0,0
3.298e-05,0,1,0,0
3.3e-05,0,0,0,0
3.302e-05,0,0,0,0
3.304e-05,0,0,0,0
3.306e-05,0,0,0,0
3.308e-05,0,0,0,0
3.31e-05,0,1,0,0
3.312e-05,0,1,0,0
3.314e-05,0,1,0,0
3.316e-05,0,1,0,0
3.318e-05,0,1,0,0
3.32e-05,0,1,0,0
3.322e-05,0,1,0,0
3.324e-05,0,1,0,0
3.326e-05,0,1,0,0
3.328e-05,0,1,0,0
3.33e-05,0,1,0,0
3.332e-05,0,1,0,0
3.334e-05,0,1,0,0
3.336e-05,0,1,0,0
3.338e-05,0,1,0,0
3.34e-05,0,1,0,0
3.342e-05,0,1,0,0
3.344e-05,0,1,0,0
3.346e-05,0,1,0,0
3.348e-05,0,1,0,0
3.35e-05,0,1,0,0
3.352e-05,0,1,0,0
3.354e-05,0,1,0,0
3.356e-05,0,1,0,0
3.358e-05,0,1,0,0
3.36e-05,0,1,0,0
3.362e-05,0,1,0,0
3.364e-05,0,1,0,0
3.366e-05,0,1,0,0
3.368e-05,0,1,0,0
3.37e-05,0,1,0,0
3.372e-05,0,1,0,0
3.374e-05,0,1,0,0
3.376e-05,0,1,0,0
3.378e-05,0,1,0,0
3.38e-05,0,1,0,0
3.382e-05,0,1,0,0
3.384e-05,0,1,0,0
3.386e-05,0,1,0,0
3.388e-05,0,1,0,0
3.39e-05,0,1,0,0
3.392e-05,0,1,0,0
3.394e-05,0,1,0,0
3.396e-05,0,1,0,0
3.398e-05,0,1,0,0
3.4e-05,0,0,0,0
3.402e-05,0,0,0,0
3.404e-05,0,0,0,0
3.406e-05,0,0,0,0
3.408e-05,0,0,0,0
3.41e-05,0,1,0,0
3.412e-05,0,1,0,0
3.414e-05,0,1,0,0
3.416e-05,0,1,0,0
3.418e-05,0,1,0,0
3.42e-05,0,0,0,0
3.422e-05,0,0,0,0
3.424e-05,0,0,0,0
3.426e-05,0,0,0,0
3.428e-05,0,0,0,0
3.43e-05,0,1,0,0
3.432e-05,0,1,0,0
3.434e-05,0,1,0,0
3.436e-05,0,1,0,0
3.438e-05,0,0,0,0
3.44e-05,0,0,0,0
3.442e-05,0,0,0,0
3.444e-05,0,0,0,0
3.446e-05,0,0,0,0
3.448e-05,0,1,0,0
3.45e-05,0,1,0,0
3.452e-05,0,1,0,0
3.454e-05,0,1,0,0
3.456e-05,0,1,0,0
3.458e-05,0,0,0,0
3.46e-05,0,0,0,0
3.462e-05,0,0,0,0
3.464e-05,0,0,0,0
3.466e-05,0,0,0,0
3.468e-05,0,1,0,0
3.47e-05,0,1,0,0
3.472e-05,0,1,0,0
3.474e-05,0,1,0,0
3.476e-05,0,0,0,0
3.478e-05,0,0,0,0
3.48e-05,0,0,0,0
3.482e-05,0,0,0,0
3.484e-05,0,0,0,0
3.486e-05,0,1,0,0
3.488e-05,0,1,0,0
3.49e-05,0,1,0,0
3.492e-05,0,1,0,0
3.494e-05,0,1,0,0
3.496e-05,0,0,0,0
3.498e-05,0,0,0,0
3.5e-05,0,0,0,0
3.502e-05,0,0,0,0
3.504e-05,0,0,0,0
3.506e-05,0,1,0,0
3.508e-05,0,1,0,0
3.51e-05,0,1,0,0
3.512e-05,0,1,0,0
3.514e-05,0,0,0,0
3.516e-05,0,0,0,0
3.518e-05,0,0,0,0
3.52e-05,0,0,0,0
3.522e-05,0,0,0,0
3.524e-05,0,1,0,0
3.526e-05,0,1,0,0
3.528e-05,0,1,0,0
3.53e-05,0,1,0,0
3.532e-05,0,1,0,0
3.534e-05,0,0,0,0
3.536e-05,0,0,0,0
3.538e-05,0,0,0,0
3.54e-05,0,0,0,0
3.542e-05,0,0,0,0
3.544e-05,0,1,0,0
3.546e-05,0,1,0,0
3.548e-05,0,1,0,0
3.55e-05,0,1,0,0
3.552e-05,0,1,0,0
3.554e-05,0,1,0,0
3.556e-05,0,1,0,0
3.558e-05,0,1,0,0
3.56e-05,0,1,0,0
3.562e-05,0,1,0,0
3.564e-05,0,1,0,0
3.566e-05,0,1,0,0
3.568e-05,0,1,0,0
3.57e-05,0,1,0,0
3.572e-05,0,1,0,0
3.574e-05,0,1,0,0
3.576e-05,0,1,0,0
3.578e-05,0,1,0,0
3.58e-05,0,1,0,0
3.582e-05,0,1,0,0
3.584e-05,0,1,0,0
3.586e-05,0,1,0,0
3.588e-05,0,1,0,0
3.59e-05,0,1,0,0
3.592e-05,0,1,0,0
3.594e-05,0,1,0,0
3.596e-05,0,1,0,0
3.598e-05,0,1,0,0
3.6e-05,0,1,0,0
3.602e-05,0,1,0,0
3.604e-05,0,1,0,0
3.606e-05,0,1,0,0
3.608e-05,0,1,0,0
3.61e-05,0,1,0,0
3.612e-05,0,1,0,0
3.614e-05,0,1,0,0
3.616e-05,0,1,0,0
3.618e-05,0,1,0,0
3.62e-05,0,1,0,0
3.622e-05,0,0,0,1
3.624e-05,0,0,0,1
3.626e-05,0,0,0,1
3.628e-05,0,0,0,1
3.63e-05,0,0,0,1
3.632e-05,0,1,0,1
3.634e-05,0,1,0,1
3.636e-05,0,1,0,1
3.638e-05,0,1,0,1
3.64e-05,0,1,0,1
3.642e-05,0,0,0,0
3.644e-05,0,0,0,0
3.646e-05,0,0,0,0
3.648e-05,0,0,0,0
3.65e-05,0,1,0,0
3.652e-05,0,1,0,0
3.654e-05,0,1,0,0
3.656e-05,0,1,0,0
3.658e-05,0,1,0,0
3.66e-05,0,0,0,1
3.662e-05,0,0,0,1
3.664e-05,0,0,0,1
3.666e-05,0,0,0,1
3.668e-05,0,0,0,1
3.67e-05,0,1,0,1
3.672e-05,0,1,0,1
3.674e-05,0,1,0,1
3.676e-05,0,1,0,1
3.678e-05,0,1,0,1
3.68e-05,0,0,0,0
3.682e-05,0,0,0,0
3.684e-05,0,0,0,0
3.686e-05,0,0,0,0
3.688e-05,0,1,0,0
3.69e-05,0,1,0,0
3.692e-05,0,1,0,0
3.694e-05,0,1,0,0
3.696e-05,0,1,0,0
3.698e-05,0,0,0,1
3.7e-05,0,0,0,1
3.702e-05,0,0,0,1
3.704e-05,0,0,0,1
3.706e-05,0,0,0,1
3.708e-05,0,1,0,1
3.71e-05,0,1,0,1
3.712e-05,0,1,0,1
3.714e-05,0,1,0,1
3.716e-05,0,1,0,1
3.718e-05,0,0,0,0
3.72e-05,0,0,0,0
3.722e-05,0,0,0,0
3.724e-05,0,0,0,0
3.726e-05,0,1,0,0
3.728e-05,0,1,0,0
3.73e-05,0,1,0,0
3.732e-05,0,1,0,0
3.734e-05,0,1,0,0
3.736e-05,0,0,0,1
3.738e-05,0,0,0,1
3.74e-05,0,0,0,1
3.742e-05,0,0,0,1
3.744e-05,0,0,0,1
3.746e-05,0,1,0,1
3.748e-05,0,1,0,1
3.75e-05,0,1,0,1
3.752e-05,0,1,0,1
3.754e-05,0,1,0,1
3.756e-05,0,0,0,1
3.758e-05,0,0,0,1
3.76e-05,0,0,0,1
3.762e-05,0,0,0,1
3.764e-05,0,1,0,1
3.766e-05,0,1,0,1
3.768e-05,0,1,0,1
3.77e-05,0,1,0,1
3.772e-05,0,1,0,1
3.774e-05,0,1,0,1
3.776e-05,0,1,0,1
3.778e-05,0,1,0,1
3.78e-05,0,1,0,1
3.782e-05,0,1,0,1
3.784e-05,0,1,0,1
3.786e-05,0,1,0,1
3.788e-05,0,1,0,1
3.79e-05,0,1,0,1
3.792e-05,0,1,0,1
3.794e-05,0,1,0,1
3.796e-05,0,1,0,1
3.798e-05,0,1,0,1
3.8e-05,0,1,0,1
3.802e-05,0,1,0,1
3.804e-05,0,1,0,1
3.806e-05,0,1,0,1
3.808e-05,0,1,0,1
3.81e-05,0,1,0,1
3.812e-05,0,1,0,1
3.814e-05,0,1,0,1
3.816e-05,0,1,0,1
3.818e-05,0,1,0,1
3.82e-05,0,1,0,1
3.822e-05,0,1,0,1
3.824e-05,0,1,0,1
3.826e-05,0,1,0,1
3.828e-05,0,1,0,1
3.83e-05,0,1,0,1
3.832e-05,0,1,0,1
3.834e-05,0,1,0,1
3.836e-05,0,1,0,1
3.838e-05,0,1,0,1
3.84e-05,0,1,0,1
3.842e-05,0,1,0,1
3.844e-05,0,1,0,1
3.846e-05,0,1,0,1
3.848e-05,0,1,0,1
3.85e-05,0,1,0,1
3.852e-05,0,1,0,1
3.854e-05,1,1,0,1
3.856e-05,1,1,0,1
3.858e-05,1,1,0,1
3.86e-05,1,1,0,1
3.862e-05,1,1,0,1
3.864e-05,1,1,0,1
3.866e-05,1,1,0,1
3.868e-05,1,1,0,1
3.87e-05,1,1,0,1
3.872e-05,1,1,0,1
3.874e-05,1,1,0,1
3.876e-05,1,1,0,1
3.878e-05,1,1,0,1
3.88e-05,1,1,0,1
3.882e-05,1,1,0,1
3.884e-05,1,1,0,1
3.886e-05,1,1,0,1
3.888e-05,1,1,0,1
3.89e-05,1,1,0,1
3.892e-05,1,1,0,1
3.894e-05,1,1,0,1
3.896e-05,1,1,0,1
3.898e-05,1,1,0,1
3.9e-05,1,1,0,1
3.902e-05,1,1,0,1
3.904e-05,1,1,0,1
3.906e-05,1,1,0,1
3.908e-05,1,1,0,1
3.91e-05,1,1,0,1
3.912e-05,1,1,0,1
3.914e-05,1,1,0,1
3.916e-05,1,1,0,1
3.918e-05,1,1,0,1
3.92e-05,1,1,0,1
3.922e-05,1,1,0,1
3.924e-05,1,1,0,1
3.926e-05,1,1,0,1
3.928e-05,1,1,0,1
3.93e-05,1,1,0,1
3.932e-05,1,1,0,1
3.934e-05,1,1,0,1
3.936e-05,1,1,0,1
3.938e-05,1,1,0,1
3.94e-05,1,1,0,1
3.942e-05,1,1,0,1
3.944e-05,1,1,0,1
3.946e-05,1,1,0,1
3.948e-05,1,1,0,1
3.95e-05,1,1,0,1
3.952e-05,1,1,0,1
3.954e-05,1,1,0,1
3.956e-05,1,1,0,1
3.958e-05,1,1,0,1
3.96e-05,1,1,0,1
3.962e-05,1,1,0,1
3.964e-05,1,1,0,1
3.966e-05,1,1,0,1
3.968e-05,1,1,0,1
3.97e-05,1,1,0,1
3.972e-05,1,1,0,1
3.974e-05,1,1,0,1
3.976e-05,1,1,0,1
3.978e-05,1,1,0,1
3.98e-05,1,1,0,1
3.982e-05,1,1,0,1
3.984e-05,1,1,0,1
3.986e-05,1,1,0,1
3.988e-05,1,1,0,1
3.99e-05,1,1,0,1
3.992e-05,1,1,0,1
3.994e-05,1,1,0,1
3.996e-05,1,1,0,1
3.998e-05,1,1,0,1
4e-05,1,1,0,1
4.002e-05,1,1,0,1
4.004e-05,1,1,0,1
4.006e-05,1,1,0,1
4.008e-05,1,1,0,1
4.01e-05,1,1,0,1
4.012e-05,1,1,0,1
4.014e-05,1,1,0,1
4.016e-05,1,1,0,1
4.018e-05,1,1,0,1
4.02e-05,1,1,0,1
4.022e-05,1,1,0,1
4.024e-05,1,1,0,1
4.026e-05,1,1,0,1
4.028e-05,1,1,0,1
4.03e-05,1,1,0,1
4.032e-05,1,1,0,1
4.034e-05,1,1,0,1
4.036e-05,1,1,0,1
4.038e-05,1,1,0,1
4.04e-05,1,1,0,1
4.042e-05,1,1,0,1
4.044e-05,1,1,0,1
4.046e-05,1,1,0,1
4.048e-05,1,1,0,1
4.05e-05,1,1,0,1
4.052e-05,1,1,0,1
4.054e-05,1,1,0,1
4.056e-05,1,1,0,1
4.058e-05,1,1,0,1
4.06e-05,1,1,0,1
4.062e-05,1,1,0,1
4.064e-05,1,1,0,1
4.066e-05,1,1,0,1
4.068e-05,1,1,0,1
4.07e-05,1,1,0,1
4.072e-05,1,1,0,1
4.074e-05,1,1,0,1
4.076e-05,1,1,0,1
4.078e-05,1,1,0,1
4.08e-05,1,1,0,1
4.082e-05,1,1,0,1
4.084e-05,1,1,0,1
4.086e-05,1,1,0,1
4.088e-05,1,1,0,1
4.09e-05,1,1,0,1
4.092e-05,1,1,0,1
4.094e-05,1,1,0,1
4.096e-05,1,1,0,1
4.098e-05,1,1,0,1
4.1e-05,1,1,0,1
4.102e-05,1,1,0,1
4.104e-05,1,1,0,1
4.106e-05,1,1,0,1
4.108e-05,1,1,0,1
4.11e-05,1,1,0,1
4.112e-05,1,1,0,1
4.114e-05,1,1,0,1
4.116e-05,1,1,0,1
4.118e-05,1,1,0,1
4.12e-05,1,1,0,1
4.122e-05,1,1,0,1
4.124e-05,1,1,0,1
4.126e-05,1,1,0,1
4.128e-05,1,1,0,1
4.13e-05,1,1,0,1
4.132e-05,1,1,0,1
4.134e-05,1,1,0,1
4.136e-05,1,1,0,1
4.138e-05,1,1,0,1
4.14e-05,1,1,0,1
4.142e-05,1,1,0,1
4.144e-05,1,1,0,1
4.146e-05,1,1,0,1
4.148e-05,1,1,0,1
4.15e-05,1,1,0,1
4.152e-05,1,1,0,1
4.154e-05,1,1,0,1
4.156e-05,1,1,0,1
4.158e-05,1,1,0,1
4.16e-05,1,1,0,1
4.162e-05,1,1,0,1
4.164e-05,1,1,0,1
4.166e-05,1,1,0,1
4.168e-05,1,1,0,1
4.17e-05,1,1,0,1
4.172e-05,1,1,0,1
4.174e-05,1,1,0,1
4.176e-05,1,1,0,1
4.178e-05,1,1,0,1
4.18e-05,1,1,0,1
4.182e-05,1,1,0,1
4.184e-05,1,1,0,1
4.186e-05,1,1,0,1
4.188e-05,1,1,0,1
4.19e-05,1,1,0,1
4.192e-05,1,1,0,1
4.194e-05,1,1,0,1
4.196e-05,1,1,0,1
4.198e-05,1,1,0,1
4.2e-05,1,1,0,1
4.202e-05,1,1,0,1
4.204e-05,1,1,0,1
4.206e-05,1,1,0,1
4.208e-05,1,1,0,1
4.21e-05,1,1,0,1
4.212e-05,1,1,0,1
4.214e-05,1,1,0,1
4.216e-05,1,1,0,1
4.218e-05,1,1,0,1
4.22e-05,1,1,0,1
4.222e-05,1,1,0,1
4.224e-05,1,1,0,1
4.226e-05,1,1,0,1
4.228e-05,1,1,0,1
4.23e-05,1,1,0,1
4.232e-05,1,1,0,1
4.234e-05,1,1,0,1
4.236e-05,1,1,0,1
4.238e-05,1,1,0,1
4.24e-05,1,1,0,1
4.242e-05,1,1,0,1
4.244e-05,1,1,0,1
4.246e-05,1,1,0,1
4.248e-05,1,1,0,1
4.25e-05,1,1,0,1
4.252e-05,1,1,0,1
4.254e-05,1,1,0,1
4.256e-05,1,1,0,1
4.258e-05,1,1,0,1
4.26e-05,1,1,0,1
4.262e-05,1,1,0,1
4.264e-05,1,1,0,1
4.266e-05,1,1,0,1
4.268e-05,1,1,0,1
4.27e-05,1,1,0,1
4.272e-05,1,1,0,1
4.274e-05,1,1,0,1
4.276e-05,1,1,0,1
4.278e-05,1,1,0,1
4.28e-05,1,1,0,1
4.282e-05,1,1,0,1
4.284e-05,1,1,0,1
4.286e-05,1,1,0,1
4.288e-05,1,1,0,1
4.29e-05,1,1,0,1
4.292e-05,1,1,0,1
4.294e-05,1,1,0,1
4.296e-05,1,1,0,1
4.298e-05,1,1,0,1
4.3e-05,1,1,0,1
4.302e-05,1,1,0,1
4.304e-05,1,1,0,1
4.306e-05,1,1,0,1
4.308e-05,1,1,0,1
4.31e-05,1,1,0,1
4.312e-05,1,1,0,1
4.314e-05,1,1,0,1
4.316e-05,1,1,0,1
4.318e-05,1,1,0,1
4.32e-05,1,1,0,1
4.322e-05,1,1,0,1
4.324e-05,1,1,0,1
4.326e-05,1,1,0,1
4.328e-05,1,1,0,1
4.33e-05,1,1,0,1
4.332e-05,1,1,0,1
4.334e-05,1,1,0,1
4.336e-05,1,1,0,1
4.338e-05,1,1,0,1
4.34e-05,1,1,0,1
4.342e-05,1,1,0,1
4.344e-05,1,1,0,1
4.346e-05,1,1,0,1
4.348e-05,1,1,0,1
4.35e-05,1,1,0,1
4.352e-05,1,1,0,1
4.354e-05,1,1,0,1
4.356e-05,1,1,0,1
4.358e-05,1,1,0,1
4.36e-05,1,1,0,1
4.362e-05,1,1,0,1
4.364e-05,1,1,0,1
4.366e-05,1,1,0,1
4.368e-05,1,1,0,1
4.37e-05,1,1,0,1
4.372e-05,1,1,0,1
4.374e-05,1,1,0,1
4.376e-05,1,1,0,1
4.378e-05,1,1,0,1
4.38e-05,1,1,0,1
4.382e-05,1,1,0,1
4.384e-05,1,1,0,1
4.386e-05,1,1,0,1
4.388e-05,1,1,0,1
4.39e-05,1,1,0,1
4.392e-05,1,1,0,1
4.394e-05,1,1,0,1
4.396e-05,1,1,0,1
4.398e-05,1,1,0,1
4.4e-05,1,1,0,1
4.402e-05,1,1,0,1
4.404e-05,1,1,0,1
4.406e-05,1,1,0,1
4.408e-05,1,1,0,1
4.41e-05,1,1,0,1
4.412e-05,1,1,0,1
4.414e-05,1,1,0,1
4.416e-05,1,1,0,1
4.418e-05,1,1,0,1
4.42e-05,1,1,0,1
4.422e-05,1,1,0,1
4.424e-05,1,1,0,1
4.426e-05,1,1,0,1
4.428e-05,1,1,0,1
4.43e-05,1,1,0,1
4.432e-05,1,1,0,1
4.434e-05,1,1,0,1
4.436e-05,1,1,0,1
4.438e-05,1,1,0,1
4.44e-05,1,1,0,1
4.442e-05,1,1,0,1
4.444e-05,1,1,0,1
4.446e-05,1,1,0,1
4.448e-05,1,1,0,1
4.45e-05,1,1,0,1
4.452e-05,1,1,0,1
4.454e-05,1,1,0,1
4.456e-05,1,1,0,1
4.458e-05,1,1,0,1
4.46e-05,1,1,0,1
4.462e-05,1,1,0,1
4.464e-05,1,1,0,1
4.466e-05,1,1,0,1
4.468e-05,1,1,0,1
4.47e-05,1,1,0,1
4.472e-05,1,1,0,1
4.474e-05,1,1,0,1
4.476e-05,1,1,0,1
4.478e-05,1,1,0,1
4.48e-05,1,1,0,1
4.482e-05,1,1,0,1
4.484e-05,1,1,0,1
4.486e-05,1,1,0,1
4.488e-05,1,1,0,1
4.49e-05,1,1,0,1
4.492e-05,1,1,0,1
4.494e-05,1,1,0,1
4.496e-05,1,1,0,1
4.498e-05,1,1,0,1
4.5e-05,1,1,0,1
4.502e-05,1,1,0,1
4.504e-05,1,1,0,1
4.506e-05,1,1,0,1
4.508e-05,1,1,0,1
4.51e-05,1,1,0,1
4.512e-05,1,1,0,1
4.514e-05,1,1,0,1
4.516e-05,1,1,0,1
4.518e-05,1,1,0,1
4.52e-05,1,1,0,1
4.522e-05,1,1,0,1
4.524e-05,1,1,0,1
4.526e-05,1,1,0,1
4.528e-05,1,1,0,1
4.53e-05,1,1,0,1
4.532e-05,1,1,0,1
4.534e-05,1,1,0,1
4.536e-05,1,1,0,1
4.538e-05,1,1,0,1
4.54e-05,1,1,0,1
4.542e-05,1,1,0,1
4.544e-05,1,1,0,1
4.546e-05,1,1,0,1
4.548e-05,1,1,0,1
4.55e-05,1,1,0,1
4.552e-05,1,1,0,1
4.554e-05,1,1,0,1
4.556e-05,1,1,0,1
4.558e-05,1,1,0,1
4.56e-05,1,1,0,1
4.562e-05,1,1,0,1
4.564e-05,1,1,0,1
4.566e-05,1,1,0,1
4.568e-05,1,1,0,1
4.57e-05,1,1,0,1
4.572e-05,1,1,0,1
4.574e-05,1,1,0,1
4.576e-05,1,1,0,1
4.578e-05,1,1,0,1
4.58e-05,1,1,0,1
4.582e-05,1,1,0,1
4.584e-05,1,1,0,1
4.586e-05,1,1,0,1
4.588e-05,1,1,0,1
4.59e-05,1,1,0,1
4.592e-05,1,1,0,1
4.594e-05,1,1,0,1
4.596e-05,1,1,0,1
4.598e-05,1,1,0,1
4.6e-05,1,1,0,1
4.602e-05,1,1,0,1
4.604e-05,1,1,0,1
4.606e-05,1,1,0,1
4.608e-05,1,1,0,1
4.61e-05,1,1,0,1
4.612e-05,1,1,0,1
4.614e-05,1,1,0,1
4.616e-05,1,1,0,1
4.618e-05,1,1,0,1
4.62e-05,1,1,0,1
4.622e-05,1,1,0,1
4.624e-05,1,1,0,1
4.626e-05,1,1,0,1
4.628e-05,1,1,0,1
4.63e-05,1,1,0,1
4.632e-05,1,1,0,1
4.634e-05,1,1,0,1
4.636e-05,1,1,0,1
4.638e-05,1,1,0,1
4.64e-05,1,1,0,1
4.642e-05,1,1,0,1
4.644e-05,1,1,0,1
4.646e-05,1,1,0,1
4.648e-05,1,1,0,1
4.65e-05,1,1,0,1
4.652e-05,1,1,0,1
4.654e-05,1,1,0,1
4.656e-05,1,1,0,1
4.658e-05,1,1,0,1
4.66e-05,1,1,0,1
4.662e-05,1,1,0,1
4.664e-05,1,1,0,1
4.666e-05,1,1,0,1
4.668e-05,1,1,0,1
4.67e-05,1,1,0,1
4.672e-05,1,1,0,1
4.674e-05,1,1,0,1
4.676e-05,1,1,0,1
4.678e-05,1,1,0,1
4.68e-05,1,1,0,1
4.682e-05,1,1,0,1
4.684e-05,1,1,0,1
4.686e-05,1,1,0,1
4.688e-05,1,1,0,1
4.69e-05,1,1,0,1
4.692e-05,1,1,0,1
4.694e-05,1,1,0,1
4.696e-05,1,1,0,1
4.698e-05,1,1,0,1
4.7e-05,1,1,0,1
4.702e-05,1,1,0,1
4.704e-05,1,1,0,1
4.706e-05,1,1,0,1
4.708e-05,1,1,0,1
4.71e-05,1,1,0,1
4.712e-05,1,1,0,1
4.714e-05,1,1,0,1
4.716e-05,1,1,0,1
4.718e-05,1,1,0,1
4.72e-05,1,1,0,1
4.722e-05,1,1,0,1
4.724e-05,1,1,0,1
4.726e-05,1,1,0,1
4.728e-05,1,1,0,1
4.73e-05,1,1,0,1
4.732e-05,1,1,0,1
