Format Version,1.0,
Take Name,Take 2022-10-21 01.58.24 PM,
Capture Frame Rate,300.00,
Export Frame Rate,300.00,
Capture Start Time,21 Oct 2022 13:58:24 +0900,
Total Frames In Take,32253,
Total Exported Frames,32253,
Coordinate Space,Local,
Device Name,AMTI 3194 3194,
Device Type,2,
Device Channel Count,6,
Mocap Rate,300.00,
Mocap Rate Multiple,1.00,

PlateLength,19.750000,
PlateWidth,19.750000,
PlateOrder,1,
PosX_PosY_X,0.502139,
PosX_PosY_Y,-0.000029,
PosX_PosY_Z,0.501192,
NegX_PosY_X,-0.000017,
NegX_PosY_Y,0.000014,
NegX_PosY_Z,0.501749,
NegX_NegY_X,-0.000020,
NegX_NegY_Y,0.000034,
NegX_NegY_Z,0.000002,
PosX_NegY_X,0.502136,
PosX_NegY_Y,-0.000009,
PosX_NegY_Z,-0.000555,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz, Tz
27753,92.510000,27753,-9.163086,-3.512939,669.906250,8.048828,-14.309570,-3.749634,0.021361,0.012015,0.000000,-3.784688
27754,92.513000,27754,-8.442871,-3.019897,670.437500,8.135254,-14.234863,-3.745728,0.021232,0.012134,0.000000,-3.784056
27755,92.516000,27755,-8.516602,-3.299561,670.437500,8.140137,-14.091797,-3.722778,0.021019,0.012142,0.000000,-3.756830
27756,92.519000,27756,-8.529785,-3.736694,670.187500,8.196777,-13.995117,-3.890625,0.020882,0.012231,0.000000,-3.916918
27757,92.523000,27757,-7.965088,-3.905151,670.437500,8.343750,-13.780762,-3.915771,0.020555,0.012445,0.000000,-3.934629
27758,92.526000,27758,-7.730957,-4.178711,670.343750,8.374023,-13.651367,-3.705566,0.020365,0.012492,0.000000,-3.717044
27759,92.530000,27759,-7.818604,-3.902954,670.437500,8.344238,-13.532227,-3.666260,0.020184,0.012446,0.000000,-3.684792
27760,92.533000,27760,-7.761230,-4.619385,670.562500,8.427734,-13.457031,-3.560669,0.020068,0.012568,0.000000,-3.565510
27761,92.536000,27761,-7.778076,-4.866943,670.562500,8.432617,-13.360840,-3.505249,0.019925,0.012575,0.000000,-3.506089
27762,92.540000,27762,-7.955566,-4.447510,670.437500,8.495117,-13.195801,-3.789185,0.019682,0.012671,0.000000,-3.802452
27763,92.543000,27763,-8.229004,-4.320068,670.812500,8.465332,-13.132324,-3.717896,0.019577,0.012620,0.000000,-3.737169
27764,92.546000,27764,-7.871094,-4.112061,670.437500,8.536621,-12.998047,-3.679077,0.019387,0.012733,0.000000,-3.699577
27765,92.549000,27765,-7.940918,-4.665283,670.562500,8.522461,-12.782715,-3.789185,0.019063,0.012709,0.000000,-3.801176
27766,92.553000,27766,-8.111328,-5.074707,670.468750,8.553223,-12.690918,-3.819824,0.018928,0.012757,0.000000,-3.827245
27767,92.556000,27767,-7.764404,-5.229004,670.468750,8.605469,-12.411133,-3.569702,0.018511,0.012835,0.000000,-3.572563
27768,92.560000,27768,-7.726318,-4.982178,670.593750,8.623535,-12.312500,-3.667725,0.018361,0.012860,0.000000,-3.675606
27769,92.563000,27769,-8.762207,-4.101562,671.218750,8.621582,-12.249512,-3.561768,0.018250,0.012845,0.000000,-3.599463
27770,92.566000,27770,-8.552734,-3.731567,671.000000,8.664551,-11.949707,-3.533447,0.017809,0.012913,0.000000,-3.577433
27771,92.569000,27771,-7.555176,-4.508057,670.718750,8.826660,-11.868164,-3.548096,0.017695,0.013160,0.000000,-3.567753
27772,92.573000,27772,-7.977539,-4.051025,670.593750,8.792969,-11.663574,-3.641724,0.017393,0.013112,0.000000,-3.675868
27773,92.576000,27773,-8.357422,-4.195801,671.218750,8.909180,-11.456055,-3.360962,0.017068,0.013273,0.000000,-3.400279
27774,92.579000,27774,-8.343750,-3.952637,671.000000,8.952148,-11.310059,-3.355591,0.016856,0.013342,0.000000,-3.400285
27775,92.583000,27775,-7.899170,-3.729614,671.093750,8.974609,-11.148926,-3.569702,0.016613,0.013373,0.000000,-3.613378
27776,92.586000,27776,-7.620117,-3.795776,670.750000,9.048828,-10.896484,-3.746338,0.016245,0.013491,0.000000,-3.787475
27777,92.590000,27777,-7.786133,-3.883789,671.000000,9.189941,-10.779785,-3.555298,0.016065,0.013696,0.000000,-3.599542
27778,92.593000,27778,-7.603760,-4.445312,670.437500,9.250977,-10.604492,-3.481323,0.015817,0.013798,0.000000,-3.515930
27779,92.596000,27779,-8.061523,-4.287354,671.093750,9.407715,-10.546387,-3.275635,0.015715,0.014018,0.000000,-3.321269
27780,92.599000,27780,-7.885498,-3.790405,671.093750,9.446289,-10.295898,-3.266113,0.015342,0.014076,0.000000,-3.318957
27781,92.603000,27781,-8.388184,-3.305908,671.375000,9.432617,-10.190430,-3.447021,0.015178,0.014050,0.000000,-3.514694
27782,92.606000,27782,-8.965332,-3.729004,671.468750,9.507812,-10.113770,-3.781006,0.015062,0.014160,0.000000,-3.851786
27783,92.609000,27783,-8.667480,-3.081543,671.625000,9.567383,-9.883301,-3.670410,0.014716,0.014245,0.000000,-3.748533
27784,92.613000,27784,-8.619141,-3.212158,672.000000,9.591309,-9.760742,-3.547363,0.014525,0.014273,0.000000,-3.623726
27785,92.616000,27785,-8.897461,-2.818848,672.656250,9.603516,-9.646973,-3.524780,0.014342,0.014277,0.000000,-3.611383
27786,92.620000,27786,-8.469238,-2.784302,672.281250,9.676758,-9.414062,-3.566528,0.014003,0.014394,0.000000,-3.649445
27787,92.623000,27787,-8.630859,-3.441650,672.281250,9.688965,-9.273926,-3.796631,0.013795,0.014412,0.000000,-3.873543
27788,92.626000,27788,-8.054688,-3.956055,672.031250,9.703125,-9.207031,-3.592285,0.013700,0.014439,0.000000,-3.654384
27789,92.629000,27789,-8.422852,-3.446167,672.656250,9.759277,-9.096191,-3.754883,0.013523,0.014509,0.000000,-3.830485
27790,92.633000,27790,-8.568359,-3.310791,672.031250,9.689453,-8.883301,-3.831543,0.013219,0.014418,0.000000,-3.911319
27791,92.636000,27791,-7.741699,-3.184937,672.156250,9.760254,-8.756836,-3.557251,0.013028,0.014521,0.000000,-3.628174
27792,92.640000,27792,-7.745117,-2.865723,671.906250,9.896484,-8.489746,-3.530273,0.012635,0.014729,0.000000,-3.608142
27793,92.643000,27793,-8.259766,-3.302612,672.062500,9.877930,-8.337891,-3.389893,0.012406,0.014698,0.000000,-3.470320
27794,92.646000,27794,-8.521973,-4.208008,671.937500,9.917969,-8.274414,-3.471191,0.012314,0.014760,0.000000,-3.545159
27795,92.650000,27795,-8.540039,-4.535889,671.281250,10.044922,-7.959961,-3.476685,0.011858,0.014964,0.000000,-3.550690
27796,92.653000,27796,-8.473145,-3.799438,671.375000,10.157227,-7.788818,-3.469727,0.011601,0.015129,0.000000,-3.553838
27797,92.656000,27797,-8.159180,-3.149414,671.406250,10.145996,-7.630859,-3.630493,0.011365,0.015112,0.000000,-3.717996
27798,92.659000,27798,-7.949463,-3.450317,670.843750,10.155273,-7.479980,-3.441162,0.011150,0.015138,0.000000,-3.523030
27799,92.663000,27799,-7.870850,-3.154419,671.125000,10.243164,-7.281250,-3.583618,0.010849,0.015263,0.000000,-3.669525
27800,92.666000,27800,-7.354248,-2.481934,671.281250,10.303223,-6.994873,-3.488403,0.010420,0.015349,0.000000,-3.575418
27801,92.670000,27801,-7.643066,-2.930298,670.718750,10.406738,-6.860352,-3.217163,0.010228,0.015516,0.000000,-3.305779
27802,92.673000,27802,-7.697510,-2.736328,670.750000,10.354980,-6.716064,-3.311401,0.010013,0.015438,0.000000,-3.402837
27803,92.676000,27803,-8.610352,-3.347168,670.875000,10.432129,-6.577881,-3.572388,0.009805,0.015550,0.000000,-3.673460
27804,92.680000,27804,-8.101562,-3.100830,670.375000,10.479492,-6.463135,-3.368652,0.009641,0.015632,0.000000,-3.465403
27805,92.683000,27805,-8.062012,-2.677979,670.750000,10.540527,-6.290527,-3.411499,0.009378,0.015715,0.000000,-3.513075
27806,92.686000,27806,-8.165527,-2.727661,670.875000,10.658203,-6.075195,-3.419556,0.009056,0.015887,0.000000,-3.524581
27807,92.689000,27807,-8.446289,-3.430176,670.843750,10.811035,-5.891602,-3.412354,0.008782,0.016116,0.000000,-3.518345
27808,92.693000,27808,-8.436035,-3.362549,670.750000,10.786621,-5.745361,-3.356812,0.008566,0.016081,0.000000,-3.463673
27809,92.696000,27809,-8.523438,-2.703857,670.593750,10.892090,-5.601562,-3.467407,0.008353,0.016242,0.000000,-3.583263
27810,92.700000,27810,-8.651367,-2.777954,670.468750,10.963867,-5.338867,-3.391235,0.007963,0.016353,0.000000,-3.510587
27811,92.703000,27811,-8.519531,-2.572266,670.593750,11.030273,-5.236816,-3.320923,0.007809,0.016449,0.000000,-3.440969
27812,92.706000,27812,-8.846191,-2.624146,670.468750,11.147949,-5.053711,-3.247559,0.007538,0.016627,0.000000,-3.374865
27813,92.709000,27813,-8.952637,-2.811401,670.593750,11.173828,-4.887451,-3.224243,0.007288,0.016663,0.000000,-3.352927
27814,92.713000,27814,-8.756348,-2.706787,670.593750,11.313965,-4.782959,-3.369263,0.007132,0.016872,0.000000,-3.497690
27815,92.716000,27815,-9.466309,-1.991089,671.281250,11.363770,-4.562500,-3.360107,0.006797,0.016928,0.000000,-3.506825
27816,92.719000,27816,-9.442383,-2.097168,670.843750,11.437988,-4.319824,-3.631836,0.006439,0.017050,0.000000,-3.779325
27817,92.723000,27817,-9.116211,-2.303711,671.281250,11.418945,-4.210938,-3.660034,0.006273,0.017011,0.000000,-3.800656
27818,92.726000,27818,-9.008301,-1.773254,670.718750,11.599121,-3.988403,-3.618774,0.005946,0.017294,0.000000,-3.764015
27819,92.730000,27819,-8.900391,-1.734070,671.125000,11.760254,-3.765503,-3.526489,0.005611,0.017523,0.000000,-3.672723
27820,92.733000,27820,-8.592285,-2.097778,671.125000,11.770996,-3.536987,-3.270630,0.005270,0.017539,0.000000,-3.410276
27821,92.736000,27821,-8.891602,-1.561890,671.218750,11.829102,-3.303223,-3.343872,0.004921,0.017623,0.000000,-3.492885
27822,92.739000,27822,-8.997070,-1.805054,671.125000,11.998047,-3.137451,-3.337646,0.004675,0.017878,0.000000,-3.490053
27823,92.743000,27823,-9.079590,-1.811218,671.000000,12.021973,-2.970337,-3.347534,0.004427,0.017917,0.000000,-3.502191
27824,92.746000,27824,-8.604492,-1.159180,671.125000,12.034180,-2.807129,-3.340942,0.004183,0.017931,0.000000,-3.490384
27825,92.750000,27825,-8.806152,-1.304199,671.468750,12.151855,-2.619507,-3.218628,0.003901,0.018097,0.000000,-3.372909
27826,92.753000,27826,-9.011230,-1.485229,671.281250,12.107910,-2.481445,-3.377319,0.003697,0.018037,0.000000,-3.534365
27827,92.756000,27827,-9.585449,-2.096436,671.500000,12.210938,-2.331787,-3.272949,0.003473,0.018185,0.000000,-3.439977
27828,92.760000,27828,-9.721680,-2.317871,671.281250,12.261230,-2.191406,-3.447510,0.003265,0.018265,0.000000,-3.617514
27829,92.763000,27829,-8.811035,-1.582520,671.375000,12.369629,-1.964539,-3.340576,0.002926,0.018424,0.000000,-3.498283
27830,92.766000,27830,-8.915527,-1.934753,671.656250,12.421387,-1.798340,-3.333740,0.002677,0.018494,0.000000,-3.493441
27831,92.769000,27831,-8.697754,-2.398315,670.843750,12.481934,-1.573975,-3.309448,0.002346,0.018606,0.000000,-3.465654
27832,92.773000,27832,-8.917969,-1.578186,670.843750,12.511230,-1.385986,-3.236572,0.002066,0.018650,0.000000,-3.399632
27833,92.776000,27833,-8.901367,-1.908203,670.500000,12.495605,-1.264893,-3.265015,0.001886,0.018636,0.000000,-3.427303
27834,92.780000,27834,-8.694824,-2.103882,670.218750,12.596680,-1.088379,-3.160767,0.001624,0.018795,0.000000,-3.320768
27835,92.783000,27835,-8.277832,-1.702271,670.093750,12.615723,-0.927979,-3.203369,0.001385,0.018827,0.000000,-3.356857
27836,92.786000,27836,-8.380859,-1.776611,670.093750,12.662598,-0.640259,-3.159668,0.000955,0.018897,0.000000,-3.316341
27837,92.790000,27837,-9.251953,-1.673096,669.968750,12.727539,-0.524445,-3.269531,0.000783,0.018997,0.000000,-3.443983
27838,92.793000,27838,-8.918945,-1.959534,669.843750,12.805176,-0.367920,-3.344482,0.000549,0.019117,0.000000,-3.513907
27839,92.796000,27839,-8.839355,-1.689087,670.093750,12.846191,-0.121784,-3.107300,0.000182,0.019171,0.000000,-3.276450
27840,92.799000,27840,-8.962402,-1.454651,669.843750,12.936523,0.019777,-3.134644,-0.000030,0.019313,0.000000,-3.307775
27841,92.803000,27841,-8.080566,-1.280334,670.343750,13.075684,0.123631,-3.260132,-0.000184,0.019506,0.000000,-3.417987
27842,92.806000,27842,-8.373047,-1.162781,670.375000,13.073242,0.380798,-3.201172,-0.000568,0.019501,0.000000,-3.365118
27843,92.810000,27843,-8.770020,-1.436035,670.218750,13.193359,0.439423,-3.183105,-0.000656,0.019685,0.000000,-3.356686
27844,92.813000,27844,-8.888184,-1.204773,670.468750,13.281738,0.630127,-3.208008,-0.000940,0.019810,0.000000,-3.385212
27845,92.816000,27845,-8.523438,-0.592926,671.000000,13.316406,0.911102,-3.233887,-0.001358,0.019846,0.000000,-3.403845
27846,92.819000,27846,-8.991699,-0.571411,670.375000,13.339355,1.088562,-3.279785,-0.001624,0.019898,0.000000,-3.459633
27847,92.823000,27847,-9.428223,-0.661713,670.343750,13.479980,1.219055,-3.292969,-0.001819,0.020109,0.000000,-3.483765
27848,92.826000,27848,-9.532715,-0.300140,670.343750,13.520508,1.434387,-3.434570,-0.002140,0.020170,0.000000,-3.627483
27849,92.829000,27849,-9.345215,-0.343826,670.343750,13.616699,1.610596,-3.463623,-0.002403,0.020313,0.000000,-3.654279
27850,92.833000,27850,-9.592773,-0.470047,670.187500,13.595215,1.820068,-3.281372,-0.002716,0.020286,0.000000,-3.477245
27851,92.836000,27851,-9.258301,-0.229324,670.187500,13.687988,1.977539,-3.067749,-0.002951,0.020424,0.000000,-3.257518
27852,92.840000,27852,-9.197266,0.162262,670.718750,13.725098,2.199097,-3.289429,-0.003279,0.020463,0.000000,-3.477103
27853,92.843000,27853,-9.484863,0.275803,670.593750,13.745117,2.359253,-3.415771,-0.003518,0.020497,0.000000,-3.609212
27854,92.846000,27854,-9.577637,0.092113,670.843750,13.936035,2.574219,-3.152100,-0.003837,0.020774,0.000000,-3.350711
27855,92.849000,27855,-9.388672,0.040911,670.562500,13.894043,2.822998,-3.325073,-0.004210,0.020720,0.000000,-3.519434
27856,92.853000,27856,-9.425781,0.138725,670.468750,13.867676,3.015747,-3.450562,-0.004498,0.020684,0.000000,-3.644896
27857,92.856000,27857,-9.669922,-0.029437,671.218750,13.914551,3.226440,-3.235596,-0.004807,0.020730,0.000000,-3.436197
27858,92.859000,27858,-9.882812,-0.453049,671.093750,14.041016,3.387939,-3.086304,-0.005048,0.020923,0.000000,-3.295365
27859,92.863000,27859,-10.007812,-0.691284,670.437500,13.977539,3.601074,-3.309082,-0.005371,0.020848,0.000000,-3.521442
27860,92.866000,27860,-9.598145,-0.979462,670.843750,14.101074,3.808838,-3.320435,-0.005678,0.021020,0.000000,-3.527748
27861,92.870000,27861,-9.506836,-0.856720,671.125000,14.099609,4.031006,-3.056885,-0.006006,0.021009,0.000000,-3.261759
27862,92.873000,27862,-9.849121,-0.960022,671.125000,14.146484,4.164795,-3.037476,-0.006206,0.021079,0.000000,-3.251040
27863,92.876000,27863,-10.036133,-0.962372,671.000000,14.123535,4.449219,-3.015381,-0.006631,0.021048,0.000000,-3.233007
27864,92.879000,27864,-10.888184,-0.861664,671.375000,14.138184,4.589844,-2.947632,-0.006836,0.021059,0.000000,-3.182812
27865,92.883000,27865,-10.545898,-0.668213,670.843750,14.139648,4.771729,-2.960571,-0.007113,0.021077,0.000000,-3.187605
27866,92.886000,27866,-9.953125,-0.666962,671.375000,14.187012,4.962158,-2.907471,-0.007391,0.021131,0.000000,-3.122722
27867,92.890000,27867,-10.044434,-0.794250,671.000000,14.216309,5.200928,-2.837891,-0.007751,0.021187,0.000000,-3.056856
27868,92.893000,27868,-10.765625,-0.598755,670.468750,14.257812,5.418457,-2.817749,-0.008082,0.021265,0.000000,-3.051524
27869,92.896000,27869,-10.430664,-0.452713,670.843750,14.327637,5.576416,-2.846436,-0.008313,0.021358,0.000000,-3.072973
27870,92.900000,27870,-10.742188,-0.434616,670.343750,14.375000,5.831543,-3.230347,-0.008699,0.021444,0.000000,-3.464485
27871,92.903000,27871,-10.511719,0.553192,670.187500,14.380859,6.107910,-2.949463,-0.009114,0.021458,0.000000,-3.169981
27872,92.906000,27872,-10.020020,1.083679,670.187500,14.373535,6.173828,-2.915894,-0.009212,0.021447,0.000000,-3.120810
27873,92.909000,27873,-10.267090,0.473618,670.281250,14.502441,6.503906,-3.151855,-0.009703,0.021636,0.000000,-3.369402
27874,92.913000,27874,-10.761719,0.117481,670.187500,14.578613,6.680176,-3.115845,-0.009968,0.021753,0.000000,-3.348774
27875,92.916000,27875,-9.697266,0.044132,670.062500,14.564453,6.983398,-3.320435,-0.010422,0.021736,0.000000,-3.530754
27876,92.920000,27876,-10.169922,-0.168472,670.687500,14.681641,7.112305,-3.641479,-0.010604,0.021890,0.000000,-3.865890
27877,92.923000,27877,-10.196777,-0.867004,670.812500,14.812988,7.401367,-3.359985,-0.011033,0.022082,0.000000,-3.594718
27878,92.926000,27878,-9.675781,-0.183296,670.906250,14.825684,7.590088,-3.015137,-0.011313,0.022098,0.000000,-3.231026
27879,92.930000,27879,-10.303711,0.053583,670.687500,14.819336,7.810791,-3.221680,-0.011646,0.022096,0.000000,-3.448724
27880,92.933000,27880,-10.906738,0.224510,670.906250,14.999512,8.032715,-3.087158,-0.011973,0.022357,0.000000,-3.328313
27881,92.936000,27881,-11.094238,0.227608,670.781250,14.977539,8.122559,-3.020386,-0.012109,0.022328,0.000000,-3.265347
27882,92.939000,27882,-11.062988,0.189423,671.187500,14.999512,8.366699,-3.031250,-0.012466,0.022348,0.000000,-3.276121
27883,92.943000,27883,-11.122559,-0.381439,671.312500,15.129883,8.558105,-3.270508,-0.012748,0.022538,0.000000,-3.526048
27884,92.946000,27884,-11.286621,0.159691,671.031250,15.166504,8.722168,-3.429810,-0.012998,0.022602,0.000000,-3.682832
27885,92.950000,27885,-11.700195,0.277451,670.781250,15.162598,8.901855,-3.134155,-0.013271,0.022604,0.000000,-3.394949
27886,92.953000,27886,-11.944824,0.202904,671.312500,15.209473,9.039062,-3.260498,-0.013465,0.022656,0.000000,-3.528392
27887,92.956000,27887,-11.672852,0.978821,671.937500,15.252930,9.364746,-3.237061,-0.013937,0.022700,0.000000,-3.488392
27888,92.959000,27888,-11.012207,0.725708,672.062500,15.331543,9.532227,-3.395752,-0.014184,0.022813,0.000000,-3.636677
27889,92.963000,27889,-11.320801,0.208290,672.343750,15.434570,9.642578,-3.295776,-0.014342,0.022956,0.000000,-3.552674
27890,92.966000,27890,-11.378906,-0.084221,672.718750,15.510742,9.834473,-3.161377,-0.014619,0.023057,0.000000,-3.424969
27891,92.969000,27891,-11.603516,0.261703,672.062500,15.480469,9.971191,-3.191406,-0.014837,0.023034,0.000000,-3.454802
27892,92.973000,27892,-11.381836,0.131050,672.062500,15.532715,10.125000,-2.993042,-0.015066,0.023112,0.000000,-3.254125
27893,92.976000,27893,-11.245605,-0.484619,672.062500,15.546875,10.394531,-3.312988,-0.015467,0.023133,0.000000,-3.580629
27894,92.980000,27894,-11.469727,-0.533539,672.593750,15.591797,10.557129,-3.373901,-0.015696,0.023182,0.000000,-3.648162
27895,92.983000,27895,-11.718262,-0.553986,671.781250,15.736328,10.717285,-3.143677,-0.015954,0.023425,0.000000,-3.427012
27896,92.986000,27896,-11.532227,-0.451859,671.687500,15.713379,10.917480,-3.237305,-0.016254,0.023394,0.000000,-3.514433
27897,92.989000,27897,-11.572266,-0.306015,672.062500,15.731445,11.012695,-3.234741,-0.016386,0.023408,0.000000,-3.510636
27898,92.993000,27898,-11.695312,-0.158173,671.937500,15.799316,11.178711,-3.263794,-0.016637,0.023513,0.000000,-3.541418
27899,92.996000,27899,-11.886719,-0.156860,671.281250,15.778809,11.389648,-3.227539,-0.016967,0.023506,0.000000,-3.509604
27900,93.000000,27900,-12.175781,0.266373,671.156250,15.791992,11.500977,-3.160278,-0.017136,0.023530,0.000000,-3.442204
27901,93.003000,27901,-12.420898,-0.023933,671.531250,15.819336,11.734863,-3.333740,-0.017475,0.023557,0.000000,-3.626759
27902,93.006000,27902,-11.958984,0.063187,671.125000,15.940430,11.822754,-3.300049,-0.017616,0.023752,0.000000,-3.582983
27903,93.010000,27903,-12.048828,0.096077,671.406250,15.892090,11.965332,-3.410645,-0.017821,0.023670,0.000000,-3.694126
27904,93.013000,27904,-12.325684,-0.141418,671.687500,15.800293,12.101562,-3.261108,-0.018017,0.023523,0.000000,-3.553597
27905,93.016000,27905,-12.137695,-0.142746,671.531250,15.824707,12.422363,-3.286987,-0.018499,0.023565,0.000000,-3.575654
27906,93.019000,27906,-12.451660,-0.108150,671.812500,15.774414,12.533691,-3.300415,-0.018657,0.023480,0.000000,-3.594802
27907,93.023000,27907,-12.109863,0.033243,671.406250,15.893555,12.666016,-3.184204,-0.018865,0.023672,0.000000,-3.470242
27908,93.026000,27908,-11.707520,0.267090,671.406250,15.844238,12.897949,-2.951538,-0.019210,0.023599,0.000000,-3.222688
27909,93.030000,27909,-11.677734,0.333893,671.531250,15.819336,13.068848,-3.012695,-0.019461,0.023557,0.000000,-3.281291
27910,93.033000,27910,-11.745605,0.639038,671.156250,15.837891,13.187500,-2.945557,-0.019649,0.023598,0.000000,-3.210172
27911,93.036000,27911,-12.459961,0.404404,671.281250,15.863770,13.308105,-3.122070,-0.019825,0.023632,0.000000,-3.408508
27912,93.040000,27912,-12.360840,0.135162,671.031250,15.823730,13.480469,-3.118530,-0.020089,0.023581,0.000000,-3.407299
27913,93.043000,27913,-12.089844,0.962769,671.312500,15.712891,13.637695,-3.082397,-0.020315,0.023406,0.000000,-3.345816
27914,93.046000,27914,-12.217773,0.854553,670.906250,15.786133,13.752930,-2.966309,-0.020499,0.023530,0.000000,-3.236270
27915,93.049000,27915,-12.490723,0.418228,670.781250,15.771973,13.960449,-3.076172,-0.020812,0.023513,0.000000,-3.361160
27916,93.053000,27916,-12.863770,0.569061,671.187500,15.741699,14.214844,-3.135254,-0.021179,0.023454,0.000000,-3.424902
27917,93.056000,27917,-12.906738,0.904694,670.906250,15.783203,14.262207,-3.020752,-0.021258,0.023525,0.000000,-3.305153
27918,93.060000,27918,-12.553711,0.400131,670.906250,15.890137,14.514648,-2.754517,-0.021634,0.023685,0.000000,-3.043190
27919,93.063000,27919,-11.872559,0.684357,671.687500,15.932617,14.660645,-2.913696,-0.021827,0.023720,0.000000,-3.180380
27920,93.066000,27920,-12.060059,0.768982,671.062500,15.768066,14.751465,-3.124268,-0.021982,0.023497,0.000000,-3.390741
27921,93.069000,27921,-12.709961,0.401993,671.062500,15.867188,15.018066,-3.102173,-0.022380,0.023645,0.000000,-3.393702
27922,93.073000,27922,-12.302246,0.282578,671.437500,15.893555,15.153809,-2.952515,-0.022569,0.023671,0.000000,-3.237343
27923,93.076000,27923,-11.901367,0.599243,671.343750,15.866211,15.362305,-2.931763,-0.022883,0.023634,0.000000,-3.199321
27924,93.079000,27924,-12.154297,0.749481,671.343750,15.860840,15.474121,-2.815186,-0.023049,0.023626,0.000000,-3.085062
27925,93.083000,27925,-11.996582,0.641998,671.718750,15.793945,15.601562,-2.795776,-0.023226,0.023513,0.000000,-3.062938
27926,93.086000,27926,-12.361816,0.126183,671.593750,15.874023,15.805176,-2.889526,-0.023534,0.023636,0.000000,-3.178745
27927,93.090000,27927,-12.829102,0.062778,671.468750,15.850586,15.910645,-2.919800,-0.023695,0.023606,0.000000,-3.221154
27928,93.093000,27928,-13.179199,0.331406,672.000000,15.838867,15.898926,-3.066162,-0.023659,0.023570,0.000000,-3.368952
27929,93.096000,27929,-13.207031,0.140144,672.000000,15.891113,16.091797,-2.980713,-0.023946,0.023647,0.000000,-3.289670
27930,93.099000,27930,-12.452637,-0.089832,672.125000,15.876953,16.212891,-2.864014,-0.024122,0.023622,0.000000,-3.160337
27931,93.103000,27931,-12.297363,-0.026317,672.250000,15.852051,16.364258,-2.942139,-0.024343,0.023581,0.000000,-3.232758
27932,93.106000,27932,-11.804688,0.396255,672.000000,15.800781,16.576172,-3.019165,-0.024667,0.023513,0.000000,-3.286955
27933,93.109000,27933,-11.805176,0.132973,672.000000,15.900879,16.624023,-3.066895,-0.024738,0.023662,0.000000,-3.342939
27934,93.113000,27934,-11.953613,-0.046915,672.375000,15.832031,16.836914,-2.833984,-0.025041,0.023546,0.000000,-3.116624
27935,93.116000,27935,-11.972168,-0.634369,671.625000,15.847656,17.028320,-2.798340,-0.025354,0.023596,0.000000,-3.096919
27936,93.120000,27936,-12.538574,-0.736511,671.625000,15.846680,17.203125,-3.055054,-0.025614,0.023595,0.000000,-3.369761
27937,93.123000,27937,-12.626953,-0.700897,671.500000,15.823730,17.344727,-3.036255,-0.025830,0.023565,0.000000,-3.351910
27938,93.126000,27938,-12.410645,-0.563782,671.656250,15.750488,17.524414,-2.918213,-0.026091,0.023450,0.000000,-3.223955
27939,93.129000,27939,-12.404785,-0.845367,671.375000,15.757812,17.691406,-2.999268,-0.026351,0.023471,0.000000,-3.312696
27940,93.133000,27940,-12.115234,-0.933319,670.593750,15.670410,17.896484,-3.183350,-0.026688,0.023368,0.000000,-3.491366
27941,93.136000,27941,-11.926758,-0.705444,670.718750,15.737305,18.046875,-3.038696,-0.026907,0.023463,0.000000,-3.337519
27942,93.140000,27942,-12.295410,-0.468231,670.437500,15.636719,18.302734,-2.977905,-0.027300,0.023323,0.000000,-3.277456
27943,93.143000,27943,-11.699219,-0.586243,670.343750,15.666016,18.370117,-3.028198,-0.027404,0.023370,0.000000,-3.317676
27944,93.146000,27944,-11.724609,-0.631989,670.062500,15.667480,18.539062,-2.933105,-0.027668,0.023382,0.000000,-3.224737
27945,93.150000,27945,-12.313477,-0.585602,670.062500,15.616699,18.761719,-2.822388,-0.028000,0.023306,0.000000,-3.125767
27946,93.153000,27946,-11.796875,-1.199829,669.750000,15.822266,18.897461,-2.873413,-0.028216,0.023624,0.000000,-3.185958
27947,93.156000,27947,-11.696289,-1.319214,670.156250,15.750488,19.023438,-3.200439,-0.028387,0.023503,0.000000,-3.512782
27948,93.159000,27948,-12.169922,-0.814575,670.406250,15.736328,19.250000,-3.268677,-0.028714,0.023473,0.000000,-3.577729
27949,93.163000,27949,-12.831055,-0.572662,670.125000,15.823242,19.397461,-3.091675,-0.028946,0.023612,0.000000,-3.411223
27950,93.166000,27950,-11.882324,-0.599396,670.250000,15.803711,19.695312,-3.046997,-0.029385,0.023579,0.000000,-3.344782
27951,93.170000,27951,-11.949219,-0.123287,670.375000,15.770020,19.936523,-3.262207,-0.029739,0.023524,0.000000,-3.546969
27952,93.173000,27952,-12.301270,0.320908,669.937500,15.878418,19.996094,-3.133179,-0.029848,0.023701,0.000000,-3.415157
27953,93.176000,27953,-11.474609,0.102985,670.593750,15.859863,20.242188,-3.347168,-0.030185,0.023650,0.000000,-3.615439
27954,93.180000,27954,-11.599609,0.051981,670.843750,15.953613,20.311523,-3.347534,-0.030278,0.023781,0.000000,-3.621815
27955,93.183000,27955,-11.494629,-0.196121,670.468750,15.889160,20.508789,-3.318726,-0.030589,0.023699,0.000000,-3.597131
27956,93.186000,27956,-11.581543,-0.344650,670.718750,15.985352,20.673828,-3.303833,-0.030823,0.023833,0.000000,-3.590481
