x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-21.47500E-03,+1.24283946E+00,+11.30653E-03,+15.20100E-03,+28.89447E-03
-21.45000E-03,+1.16243745E+00,+0.0E+00,-3.64322E-03,+18.84422E-03
-21.42500E-03,+1.08203544E+00,+0.0E+00,-16.20603E-03,+0.0E+00
-21.40000E-03,+1.08203544E+00,+38.94472E-03,-25.00000E-03,+0.0E+00
-21.37500E-03,+1.00163343E+00,+0.0E+00,+15.20100E-03,-28.89447E-03
-21.35000E-03,+963.94499E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.32500E-03,+858.41735E-03,+8.79397E-03,-16.20603E-03,+31.40703E-03
-21.30000E-03,+918.71886E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.27500E-03,+840.82941E-03,+0.0E+00,+15.20100E-03,+11.30653E-03
-21.25000E-03,+803.14097E-03,-18.84422E-03,+15.20100E-03,+0.0E+00
-21.22500E-03,+760.42740E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.20000E-03,+762.93996E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-21.17500E-03,+760.42740E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.15000E-03,+722.73896E-03,-21.35678E-03,-3.64322E-03,+0.0E+00
-21.12500E-03,+697.61333E-03,+0.0E+00,-16.20603E-03,+0.0E+00
-21.10000E-03,+682.53795E-03,+0.0E+00,+15.20100E-03,+1.25628E-03
-21.07500E-03,+702.63846E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-21.05000E-03,+680.02539E-03,-21.35678E-03,-6.15578E-03,+0.0E+00
-21.02500E-03,+680.02539E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-21.00000E-03,+680.02539E-03,+0.0E+00,+15.20100E-03,-38.94472E-03
-20.97500E-03,+680.02539E-03,-40.20100E-03,+15.20100E-03,+0.0E+00
-20.95000E-03,+642.33695E-03,-18.84422E-03,+15.20100E-03,+0.0E+00
-20.92500E-03,+617.21132E-03,+0.0E+00,-16.20603E-03,+22.61307E-03
-20.90000E-03,+677.51283E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-20.87500E-03,+622.23645E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-20.85000E-03,+599.62338E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-20.82500E-03,+599.62338E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.80000E-03,+597.11082E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.77500E-03,+541.83444E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-20.75000E-03,+556.90981E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-20.72500E-03,+536.80931E-03,-31.40703E-03,+15.20100E-03,+0.0E+00
-20.70000E-03,+597.11082E-03,+0.0E+00,-25.00000E-03,+1.25628E-03
-20.67500E-03,+519.22137E-03,-11.30653E-03,-25.00000E-03,+0.0E+00
-20.65000E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.62500E-03,+519.22137E-03,+0.0E+00,-16.20603E-03,+8.79397E-03
-20.60000E-03,+519.22137E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-20.57500E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,-11.30653E-03
-20.55000E-03,+519.22137E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-20.52500E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.50000E-03,+519.22137E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-20.47500E-03,+519.22137E-03,+28.89447E-03,+15.20100E-03,+0.0E+00
-20.45000E-03,+481.53293E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.42500E-03,+519.22137E-03,+0.0E+00,+6.40703E-03,+0.0E+00
-20.40000E-03,+519.22137E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-20.37500E-03,+519.22137E-03,+0.0E+00,-25.00000E-03,-11.30653E-03
-20.35000E-03,+438.81936E-03,-18.84422E-03,+15.20100E-03,-18.84422E-03
-20.32500E-03,+456.40730E-03,+0.0E+00,+6.40703E-03,-8.79397E-03
-20.30000E-03,+441.33193E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-20.27500E-03,+519.22137E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-20.25000E-03,+481.53293E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-20.22500E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+8.79397E-03
-20.20000E-03,+516.70881E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.17500E-03,+461.43243E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-20.15000E-03,+433.79424E-03,-21.35678E-03,-3.64322E-03,+0.0E+00
-20.12500E-03,+456.40730E-03,+0.0E+00,+15.20100E-03,-8.79397E-03
-20.10000E-03,+519.22137E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-20.07500E-03,+461.43243E-03,+28.89447E-03,+15.20100E-03,+0.0E+00
-20.05000E-03,+476.50781E-03,-18.84422E-03,-6.15578E-03,+0.0E+00
-20.02500E-03,+519.22137E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-20.00000E-03,+516.70881E-03,+38.94472E-03,-25.00000E-03,+0.0E+00
-19.97500E-03,+496.60831E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-19.95000E-03,+519.22137E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-19.92500E-03,+501.63343E-03,+31.40703E-03,+6.40703E-03,+0.0E+00
-19.90000E-03,+441.33193E-03,-38.94472E-03,+15.20100E-03,+0.0E+00
-19.87500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-19.85000E-03,+476.50781E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-19.82500E-03,+501.63343E-03,+0.0E+00,-16.20603E-03,-8.79397E-03
-19.80000E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-19.77500E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+11.30653E-03
-19.75000E-03,+438.81936E-03,+21.35678E-03,-3.64322E-03,+0.0E+00
-19.72500E-03,+519.22137E-03,-8.79397E-03,+15.20100E-03,+0.0E+00
-19.70000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-19.67500E-03,+461.43243E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-19.65000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-19.62500E-03,+438.81936E-03,+0.0E+00,+6.40703E-03,+0.0E+00
-19.60000E-03,+441.33193E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-19.57500E-03,+519.22137E-03,+17.58794E-03,+15.20100E-03,+0.0E+00
-19.55000E-03,+519.22137E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-19.52500E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+31.40703E-03
-19.50000E-03,+441.33193E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-19.47500E-03,+496.60831E-03,+0.0E+00,-25.00000E-03,+11.30653E-03
-19.45000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-19.42500E-03,+501.63343E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-19.40000E-03,+519.22137E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-19.37500E-03,+496.60831E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-19.35000E-03,+481.53293E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-19.32500E-03,+456.40730E-03,+0.0E+00,+6.40703E-03,+0.0E+00
-19.30000E-03,+438.81936E-03,+0.0E+00,+13.94472E-03,+0.0E+00
-19.27500E-03,+496.60831E-03,+0.0E+00,-25.00000E-03,-11.30653E-03
-19.25000E-03,+476.50781E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-19.22500E-03,+438.81936E-03,+0.0E+00,+6.40703E-03,+0.0E+00
-19.20000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-19.17500E-03,+461.43243E-03,+28.89447E-03,-25.00000E-03,+11.30653E-03
-19.15000E-03,+438.81936E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-19.12500E-03,+438.81936E-03,+0.0E+00,+6.40703E-03,+0.0E+00
-19.10000E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-19.07500E-03,+496.60831E-03,+0.0E+00,+15.20100E-03,+11.30653E-03
-19.05000E-03,+438.81936E-03,-21.35678E-03,-25.00000E-03,+0.0E+00
-19.02500E-03,+438.81936E-03,+0.0E+00,-16.20603E-03,+0.0E+00
-19.00000E-03,+441.33193E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-18.97500E-03,+438.81936E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-18.95000E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-18.92500E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-18.90000E-03,+441.33193E-03,+38.94472E-03,+15.20100E-03,+0.0E+00
-18.87500E-03,+461.43243E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-18.85000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-18.82500E-03,+456.40730E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-18.80000E-03,+438.81936E-03,+1.25628E-03,+13.94472E-03,+0.0E+00
-18.77500E-03,+496.60831E-03,-11.30653E-03,+15.20100E-03,+0.0E+00
-18.75000E-03,+438.81936E-03,+0.0E+00,-6.15578E-03,+0.0E+00
-18.72500E-03,+456.40730E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-18.70000E-03,+438.81936E-03,-1.25628E-03,-23.74372E-03,+0.0E+00
-18.67500E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+11.30653E-03
-18.65000E-03,+476.50781E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-18.62500E-03,+438.81936E-03,+0.0E+00,+6.40703E-03,+0.0E+00
-18.60000E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-18.57500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-18.55000E-03,+438.81936E-03,-21.35678E-03,-25.00000E-03,+0.0E+00
-18.52500E-03,+438.81936E-03,-8.79397E-03,+6.40703E-03,+0.0E+00
-18.50000E-03,+441.33193E-03,+0.0E+00,+13.94472E-03,+1.25628E-03
-18.47500E-03,+519.22137E-03,-11.30653E-03,-13.69347E-03,+0.0E+00
-18.45000E-03,+438.81936E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-18.42500E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-18.40000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,-1.25628E-03
-18.37500E-03,+438.81936E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-18.35000E-03,+476.50781E-03,-18.84422E-03,-3.64322E-03,+21.35678E-03
-18.32500E-03,+519.22137E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-18.30000E-03,+438.81936E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-18.27500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-18.25000E-03,+481.53293E-03,+0.0E+00,-6.15578E-03,+0.0E+00
-18.22500E-03,+438.81936E-03,+0.0E+00,-16.20603E-03,+0.0E+00
-18.20000E-03,+516.70881E-03,-1.25628E-03,+13.94472E-03,+0.0E+00
-18.17500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-18.15000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-18.12500E-03,+438.81936E-03,+0.0E+00,+6.40703E-03,+0.0E+00
-18.10000E-03,+516.70881E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-18.07500E-03,+438.81936E-03,-28.89447E-03,-13.69347E-03,+0.0E+00
-18.05000E-03,+438.81936E-03,+0.0E+00,-6.15578E-03,+0.0E+00
-18.02500E-03,+501.63343E-03,-8.79397E-03,+15.20100E-03,+0.0E+00
-18.00000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-17.97500E-03,+496.60831E-03,+0.0E+00,+3.89447E-03,+0.0E+00
-17.95000E-03,+438.81936E-03,-21.35678E-03,+15.20100E-03,+0.0E+00
-17.92500E-03,+456.40730E-03,-31.40703E-03,-16.20603E-03,+0.0E+00
-17.90000E-03,+438.81936E-03,-38.94472E-03,+15.20100E-03,+0.0E+00
-17.87500E-03,+438.81936E-03,-11.30653E-03,-13.69347E-03,+0.0E+00
-17.85000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+18.84422E-03
-17.82500E-03,+456.40730E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-17.80000E-03,+441.33193E-03,-1.25628E-03,-23.74372E-03,+0.0E+00
-17.77500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-17.75000E-03,+438.81936E-03,-21.35678E-03,-3.64322E-03,+0.0E+00
-17.72500E-03,+501.63343E-03,+0.0E+00,+6.40703E-03,+0.0E+00
-17.70000E-03,+438.81936E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-17.67500E-03,+438.81936E-03,+11.30653E-03,+15.20100E-03,+0.0E+00
-17.65000E-03,+438.81936E-03,+0.0E+00,-6.15578E-03,+0.0E+00
-17.62500E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-17.60000E-03,+438.81936E-03,+0.0E+00,-23.74372E-03,+0.0E+00
-17.57500E-03,+438.81936E-03,-28.89447E-03,-25.00000E-03,+0.0E+00
-17.55000E-03,+476.50781E-03,-21.35678E-03,-6.15578E-03,+0.0E+00
-17.52500E-03,+438.81936E-03,+0.0E+00,-16.20603E-03,+0.0E+00
-17.50000E-03,+438.81936E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-17.47500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+0.0E+00
-17.45000E-03,+438.81936E-03,+0.0E+00,-6.15578E-03,+0.0E+00
-17.42500E-03,+438.81936E-03,+0.0E+00,+6.40703E-03,+0.0E+00
-17.40000E-03,+441.33193E-03,-38.94472E-03,+15.20100E-03,+0.0E+00
-17.37500E-03,+519.22137E-03,-11.30653E-03,-13.69347E-03,+0.0E+00
-17.35000E-03,+438.81936E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-17.32500E-03,+501.63343E-03,+0.0E+00,+6.40703E-03,+31.40703E-03
-17.30000E-03,+516.70881E-03,-1.25628E-03,-25.00000E-03,-38.94472E-03
-17.27500E-03,+438.81936E-03,-28.89447E-03,+15.20100E-03,+28.89447E-03
-17.25000E-03,+481.53293E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-17.22500E-03,+438.81936E-03,+0.0E+00,-16.20603E-03,+0.0E+00
-17.20000E-03,+441.33193E-03,+0.0E+00,+15.20100E-03,+0.0E+00
-17.17500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,+11.30653E-03
-17.15000E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-17.12500E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-17.10000E-03,+438.81936E-03,-40.20100E-03,+13.94472E-03,+0.0E+00
-17.07500E-03,+438.81936E-03,+0.0E+00,-13.69347E-03,-11.30653E-03
-17.05000E-03,+476.50781E-03,+0.0E+00,-3.64322E-03,+0.0E+00
-17.02500E-03,+501.63343E-03,+0.0E+00,-16.20603E-03,+8.79397E-03
-17.00000E-03,+438.81936E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-16.97500E-03,+461.43243E-03,+0.0E+00,-25.00000E-03,+0.0E+00
-16.95000E-03,+438.81936E-03,-18.84422E-03,-6.15578E-03,+0.0E+00
