5.285,30.988577,32.593147,52.593147,32.85,33.71,53.71,31.78295,33.06977,53.06977,31.774996,33.064995,53.064995
5.306,31.377077,32.82625,52.82625,33.060005,33.836002,53.836002,32.095848,33.257507,53.257507,32.090004,33.254005,53.254005
5.327,31.76659,33.059956,53.059956,33.270004,33.962,53.962,32.409145,33.445488,53.445488,32.405006,33.443,53.443
5.348,32.157013,33.29421,53.29421,33.480003,34.088,54.088,32.72281,33.633686,53.633686,32.72,33.632004,53.632004
5.368,32.529594,33.517757,53.517757,33.68,34.208,54.208,33.021843,33.813103,53.813103,33.019997,33.812,53.812
5.388,32.902813,33.741688,53.741688,33.88,34.328,54.328,33.321125,33.992676,53.992676,33.32,33.992,53.992
5.407,33.25786,33.954716,53.954716,34.07,34.442,54.442,33.605644,34.163387,54.163387,33.605003,34.163002,54.163002
5.425,33.594593,34.156757,54.156757,34.25,34.550003,54.550003,33.875343,34.325203,54.325203,33.875004,34.325005,54.325005
5.443,33.931618,34.35897,54.35897,34.43,34.657997,54.657997,34.14514,34.487087,54.487087,34.144997,34.487,54.487
5.462,34.287605,34.572563,54.572563,34.62,34.772,54.772,34.430042,34.658028,54.658028,34.43,34.658,54.658
5.48,34.625015,34.77501,54.77501,34.8,34.88,54.88,34.700005,34.820004,54.820004,34.699997,34.82,54.82
5.501,35.018745,35.011246,55.011246,35.01,35.006,55.006,35.014996,35.009,55.009,35.014996,35.009,55.009
5.519,35.35624,35.213745,55.213745,35.190002,35.114002,55.114002,35.285,35.170998,55.170998,35.285004,35.171,55.171
5.538,35.71239,35.427437,55.427437,35.38,35.228,55.228,35.569958,35.341972,55.341972,35.57,35.342,55.342
5.556,36.04966,35.6298,55.6298,35.560005,35.336002,55.336002,35.839867,35.50392,55.50392,35.840004,35.504005,55.504005
5.575,36.405407,35.843243,55.843243,35.75,35.45,55.45,36.124664,35.674797,55.674797,36.125,35.675,55.675
5.593,36.742134,36.04528,56.04528,35.93,35.558,55.558,36.394356,35.836613,55.836613,36.394997,35.836998,55.836998
5.611,37.078514,36.24711,56.24711,36.11,35.666,55.666,36.663906,35.998344,55.998344,36.665,35.999,55.999
5.629,37.41446,36.448677,56.448677,36.29,35.774002,55.774002,36.93329,36.159973,56.159973,36.935005,36.161003,56.161003
5.648,37.76851,36.661106,56.661106,36.479996,35.888,55.888,37.217407,36.330444,56.330444,37.22,36.332,56.332
5.666,38.103363,36.86202,56.86202,36.659996,35.996,55.996,37.486336,36.491802,56.491802,37.489998,36.493996,56.493996
5.685,38.45611,37.07366,57.07366,36.85,36.11,56.11,37.769936,36.66196,56.66196,37.775,36.665,56.665
5.703,38.789562,37.273735,57.273735,37.03,36.218002,56.218002,38.038307,36.822983,56.822983,38.045,36.827,56.827
5.721,39.122215,37.473328,57.473328,37.210003,36.326004,56.326004,38.306374,36.98382,56.98382,38.315002,36.989002,56.989002
5.742,39.50924,37.705544,57.705544,37.420002,36.452003,56.452003,38.618664,37.171196,57.171196,38.630005,37.178,57.178
5.761,39.858315,37.91499,57.91499,37.61,36.566,56.566,38.90078,37.34047,57.34047,38.915,37.349,57.349
